Date;RedCode;Country;AvRating;Tier;Currency;DocClause;RunningCoupon;PrimaryCoupon;Tenor;convspread;bondspread;;;;Data;spread
24/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00426796;0,895;;;;04/03/2024;0,946
25/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00426145;0,893;;;;05/03/2024;0,899
26/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00415342;0,855;;;;06/03/2024;0,851
29/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00418029;0,83;;;;07/03/2024;0,825
30/04/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00417701;0,83;;;;08/03/2024;0,842
01/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00418738;0,829;;;;11/03/2024;0,849
02/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00412601;0,823;;;;12/03/2024;0,792
03/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00406206;0,832;;;;13/03/2024;0,748
06/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00410134;0,83;;;;14/03/2024;0,771
07/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00405074;0,842;;;;15/03/2024;0,791
08/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00404819;0,834;;;;18/03/2024;0,765
09/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00410227;0,842;;;;19/03/2024;0,796
10/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00408535;0,833;;;;20/03/2024;0,815
13/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00407264;0,837;;;;21/03/2024;0,818
14/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0041277;0,834;;;;22/03/2024;0,853
15/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00405024;0,814;;;;25/03/2024;0,846
16/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00406053;0,806;;;;26/03/2024;0,835
17/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00405577;0,791;;;;27/03/2024;0,851
20/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00404684;0,774;;;;28/03/2024;0,908
21/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00407441;0,788;;;;29/03/2024;0,899
22/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00405724;0,785;;;;01/04/2024;0,903
23/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00406981;0,79;;;;02/04/2024;0,916
24/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00407703;0,806;;;;03/04/2024;0,961
27/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00412424;0,783;;;;04/04/2024;0,883
28/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00408608;0,803;;;;05/04/2024;0,915
29/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00411287;0,806;;;;08/04/2024;0,889
30/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00414114;0,793;;;;09/04/2024;0,872
31/05/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0041081;0,806;;;;10/04/2024;0,859
03/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00397426;0,808;;;;11/04/2024;0,914
04/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00406184;0,815;;;;12/04/2024;0,906
05/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00405031;0,804;;;;15/04/2024;0,915
06/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00402751;0,822;;;;16/04/2024;0,943
07/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00399551;0,849;;;;17/04/2024;0,937
10/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00427988;0,902;;;;18/04/2024;0,92
11/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00454968;0,941;;;;19/04/2024;0,925
12/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00442516;0,887;;;;22/04/2024;0,872
13/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00466218;0,964;;;;23/04/2024;0,853
17/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00524478;1,039;;;;24/04/2024;0,895
18/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00498218;0,995;;;;25/04/2024;0,893
19/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00502197;1,044;;;;26/04/2024;0,855
20/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00514539;1,012;;;;29/04/2024;0,83
21/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00508243;1,031;;;;30/04/2024;0,83
24/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00502875;1,001;;;;01/05/2024;0,829
25/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00500738;1,015;;;;02/05/2024;0,823
26/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00509194;1,028;;;;03/05/2024;0,832
27/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00516641;1,068;;;;06/05/2024;0,83
28/06/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00530278;1,061;;;;07/05/2024;0,842
01/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00506898;0,978;;;;08/05/2024;0,834
02/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00496016;0,943;;;;09/05/2024;0,842
03/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00480758;0,91;;;;10/05/2024;0,833
04/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00474634;0,901;;;;13/05/2024;0,837
05/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00462457;0,89;;;;14/05/2024;0,834
08/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00444849;0,848;;;;15/05/2024;0,814
09/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00443664;0,865;;;;16/05/2024;0,806
10/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00435148;0,82;;;;17/05/2024;0,791
11/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00423087;0,81;;;;20/05/2024;0,774
12/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00415938;0,79;;;;21/05/2024;0,788
15/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0041021;0,78;;;;22/05/2024;0,785
16/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00404946;0,782;;;;23/05/2024;0,79
17/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00412575;0,801;;;;24/05/2024;0,806
18/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00412697;0,82;;;;27/05/2024;0,783
19/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00417044;0,815;;;;28/05/2024;0,803
22/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00411261;0,8;;;;29/05/2024;0,806
23/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00406553;0,822;;;;30/05/2024;0,793
24/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00426044;0,857;;;;31/05/2024;0,806
25/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00431833;0,868;;;;03/06/2024;0,808
26/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00434146;0,868;;;;04/06/2024;0,815
29/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00430948;0,845;;;;05/06/2024;0,804
30/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00429764;0,859;;;;06/06/2024;0,822
31/07/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00429898;0,849;;;;07/06/2024;0,849
01/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00448077;0,888;;;;10/06/2024;0,902
02/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00474774;0,949;;;;11/06/2024;0,941
05/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00504801;0,994;;;;12/06/2024;0,887
06/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00499113;0,965;;;;13/06/2024;0,964
07/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00485376;0,918;;;;14/06/2024;1,069
08/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00478835;0,916;;;;17/06/2024;1,039
09/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00468143;0,914;;;;18/06/2024;0,995
12/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00459484;0,911;;;;19/06/2024;1,044
13/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00454902;0,883;;;;20/06/2024;1,012
14/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0045044;0,883;;;;21/06/2024;1,031
15/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00439386;0,876;;;;24/06/2024;1,001
16/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00432744;0,884;;;;25/06/2024;1,015
19/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00435039;0,857;;;;26/06/2024;1,028
20/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00422825;0,871;;;;27/06/2024;1,068
21/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00428932;0,842;;;;28/06/2024;1,061
22/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00425983;0,851;;;;01/07/2024;0,978
23/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00424619;0,83;;;;02/07/2024;0,943
26/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00425491;0,839;;;;03/07/2024;0,91
27/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00418257;0,872;;;;04/07/2024;0,901
28/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00423214;0,878;;;;05/07/2024;0,89
29/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00424493;0,855;;;;08/07/2024;0,848
30/08/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00420929;0,872;;;;09/07/2024;0,865
02/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00412344;0,833;;;;10/07/2024;0,82
03/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00408463;0,879;;;;11/07/2024;0,81
04/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00411497;0,85;;;;12/07/2024;0,79
05/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00410324;0,833;;;;15/07/2024;0,78
06/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00406818;0,856;;;;16/07/2024;0,782
09/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00404569;0,85;;;;17/07/2024;0,801
10/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00410187;0,845;;;;18/07/2024;0,82
11/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00410392;0,844;;;;19/07/2024;0,815
12/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00407004;0,789;;;;22/07/2024;0,8
13/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00396575;0,778;;;;23/07/2024;0,822
16/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00395553;0,769;;;;24/07/2024;0,857
17/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00387408;0,766;;;;25/07/2024;0,868
18/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00389585;0,797;;;;26/07/2024;0,868
19/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00386656;0,77;;;;29/07/2024;0,845
20/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00425612;0,737;;;;30/07/2024;0,859
23/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00426883;0,745;;;;31/07/2024;0,849
24/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00424983;0,742;;;;01/08/2024;0,888
25/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00425269;0,747;;;;02/08/2024;0,949
26/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00417753;0,709;;;;05/08/2024;0,994
27/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00413721;0,726;;;;06/08/2024;0,965
30/09/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00416371;0,747;;;;07/08/2024;0,918
01/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00414982;0,751;;;;08/08/2024;0,916
02/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00415587;0,843;;;;09/08/2024;0,914
03/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00413371;0,864;;;;12/08/2024;0,911
07/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00407509;0,849;;;;13/08/2024;0,883
08/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00402962;0,841;;;;14/08/2024;0,883
09/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00405319;0,84;;;;15/08/2024;0,876
10/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0039363;0,825;;;;16/08/2024;0,884
11/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00397052;0,827;;;;19/08/2024;0,857
14/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0038841;0,808;;;;20/08/2024;0,871
15/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00383095;0,767;;;;21/08/2024;0,842
16/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00381577;0,769;;;;22/08/2024;0,851
17/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00372423;0,742;;;;23/08/2024;0,83
18/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00371002;0,727;;;;26/08/2024;0,839
21/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00370294;0,781;;;;27/08/2024;0,872
22/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00374528;0,789;;;;28/08/2024;0,878
23/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00374395;0,773;;;;29/08/2024;0,855
24/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00364675;0,773;;;;30/08/2024;0,872
25/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00367864;0,777;;;;02/09/2024;0,833
28/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0036654;0,771;;;;03/09/2024;0,879
29/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00368085;0,781;;;;04/09/2024;0,85
30/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00365357;0,798;;;;05/09/2024;0,833
31/10/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00385903;0,815;;;;06/09/2024;0,856
01/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00389297;0,826;;;;09/09/2024;0,85
04/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0038041;0,828;;;;10/09/2024;0,845
05/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00376045;0,807;;;;11/09/2024;0,844
06/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00393974;0,879;;;;12/09/2024;0,789
07/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.003915;0,851;;;;13/09/2024;0,778
08/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00387233;0,848;;;;16/09/2024;0,769
11/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00377231;0,83;;;;17/09/2024;0,766
12/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00371646;0,843;;;;18/09/2024;0,797
13/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00367525;0,799;;;;19/09/2024;0,77
14/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00371531;0,762;;;;20/09/2024;0,737
15/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00371731;0,762;;;;23/09/2024;0,745
18/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0037711;0,759;;;;24/09/2024;0,742
19/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00375267;0,774;;;;25/09/2024;0,747
20/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00379583;0,78;;;;26/09/2024;0,709
21/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00390084;0,806;;;;27/09/2024;0,726
22/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00395139;0,781;;;;30/09/2024;0,747
25/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00398474;0,809;;;;01/10/2024;0,751
26/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00396339;0,803;;;;02/10/2024;0,843
27/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00402283;0,79;;;;03/10/2024;0,864
28/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00399764;0,761;;;;04/10/2024;0,83
29/11/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00391751;0,734;;;;07/10/2024;0,849
02/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00388341;0,766;;;;08/10/2024;0,841
03/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00382824;0,729;;;;09/10/2024;0,84
04/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00386301;0,723;;;;10/10/2024;0,825
05/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0037396;0,666;;;;11/10/2024;0,827
06/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00363734;0,653;;;;14/10/2024;0,808
09/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00365832;0,636;;;;15/10/2024;0,767
10/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00369743;0,646;;;;16/10/2024;0,769
11/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00369264;0,623;;;;17/10/2024;0,742
12/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00374321;0,701;;;;18/10/2024;0,727
13/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00372278;0,687;;;;21/10/2024;0,781
16/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00378402;0,698;;;;22/10/2024;0,789
17/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00379343;0,702;;;;23/10/2024;0,773
18/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0038065;0,708;;;;24/10/2024;0,773
19/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00390113;0,705;;;;25/10/2024;0,777
20/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00394492;0,723;;;;28/10/2024;0,771
23/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00393968;0,722;;;;29/10/2024;0,781
24/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00393459;0,725;;;;30/10/2024;0,798
25/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00393508;#N/A;;;;31/10/2024;0,815
26/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0039353;#N/A;;;;01/11/2024;0,826
27/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00392863;0,688;;;;04/11/2024;0,828
30/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00392238;0,703;;;;05/11/2024;0,807
31/12/2024;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0039236;0,733;;;;06/11/2024;0,879
01/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00392306;#N/A;;;;07/11/2024;0,851
02/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00390423;0,701;;;;08/11/2024;0,848
03/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00390513;0,715;;;;11/11/2024;0,83
06/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00379083;0,67;;;;12/11/2024;0,843
07/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00386633;0,677;;;;13/11/2024;0,799
08/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00389697;0,71;;;;14/11/2024;0,762
09/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.0038876;0,712;;;;15/11/2024;0,762
10/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00401178;0,732;;;;18/11/2024;0,759
13/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00392699;0,765;;;;19/11/2024;0,774
14/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00393397;0,747;;;;20/11/2024;0,78
15/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00395593;0,698;;;;21/11/2024;0,806
16/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00395856;0,674;;;;22/11/2024;0,781
17/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00387399;0,681;;;;25/11/2024;0,809
20/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00375907;0,666;;;;26/11/2024;0,803
21/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00373724;0,654;;;;27/11/2024;0,79
22/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00369905;0,651;;;;28/11/2024;0,761
23/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00367457;0,671;;;;29/11/2024;0,734
24/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00365653;0,662;;;;02/12/2024;0,766
27/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00369468;0,677;;;;03/12/2024;0,729
28/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00366139;0,639;;;;04/12/2024;0,723
29/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00356271;0,631;;;;05/12/2024;0,666
30/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00358372;0,624;;;;06/12/2024;0,653
31/01/2025;4AB951;Italy;BBB;SNRFOR;EUR;CR14;0.05;N;5Y;0.00361956;0,633;;;;09/12/2024;0,636
